Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,OrigTeamName
21,19-99,,300 Meter Dash,Event 11,37.72,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Orane Wilson,35,Unattached,Clubs,Unattached
,19-99,,300 Meter Dash,Event 11,37.83,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Sanjai Brown,36,UTECH Track,Clubs,Utec
,19-99,,300 Meter Dash,Event 11,38.02,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Glenmore Biggs,37,MVP Track Club,Clubs,Mvp Track &
19,19-99,,300 Meter Dash,Event 11,38.03,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Kristoff Thompson,38,Church Teachers,Clubs,Church Teachers
19,19-99,,300 Meter Dash,Event 11,38.20,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Percival Douglas,39,Unattached,Clubs,Unattached
,19-99,,300 Meter Dash,Event 11,38.64,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Devonte Hall,40,Uwi Mona,Clubs,Uwi Mona
,19-99,,300 Meter Dash,Event 11,38.77,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Great Smith,41,Uwi Mona,Clubs,Uwi Mona
,19-99,,300 Meter Dash,Event 11,39.03,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Oshane Levy,42,Uwi Mona,Clubs,Uwi Mona
20,19-99,,300 Meter Dash,Event 11,39.28,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Travis Halloway,43,Moneague College,Clubs,moneague college
,19-99,,300 Meter Dash,Event 11,40.68,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jason Rodgers,44,Elite Engine,Clubs,Elite Engine
,19-99,,300 Meter Dash,Event 11,41.55,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Jason Rhoden,45,Church Teachers,Clubs,Church Teachers
20,19-99,,300 Meter Dash,Event 11,41.96,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Daniel Williams,46,Moneague College,Clubs,moneague college
13,13-14,Class 3,1000 Meter Dash,Event 12,3:03.52,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jessica Mclean,1,Edwin Allen High,,Edwin Allen
13,13-14,Class 3,1000 Meter Dash,Event 12,3:12.32,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anniesha Lawerence,2,Bellefield High,,Bellefield H
12,13-14,Class 3,1000 Meter Dash,Event 12,3:20.02,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Yolanda Watson,3,Edwin Allen High,,Edwin Allen
14,13-14,Class 3,1000 Meter Dash,Event 12,3:31.08,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Demoya Mccalla,4,Edwin Allen High,,Edwin Allen
13,13-14,Class 3,1000 Meter Dash,Event 12,3:31.85,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tameka James,5,Mavis Bank High,,Mavis Bank H
13,13-14,Class 3,1000 Meter Dash,Event 12,3:38.42,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jodian Thompson,6,Edwin Allen High,,Edwin Allen
14,13-14,Class 3,1000 Meter Dash,Event 12,3:39.39,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Ashanti Fearon,7,Alpha Academy,,Cma Alpha
14,13-14,Class 3,1000 Meter Dash,Event 12,3:48.33,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Amelia Pellington,8,Alpha Academy,,Cma Alpha
14,13-14,Class 3,1000 Meter Dash,Event 12,3:52.38,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kenniecia Lewis,9,Spanish Town High,,spainsh town high
13,13-14,Class 3,1000 Meter Dash,Event 12,4:24.66,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Yanique Miller,10,Belmont Academy,,Belmont Academy
13,13-14,Class 3,1000 Meter Dash,Event 12,DNF,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rushana Dwyer,--,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,1000 Meter Dash,Event 13,3:05.43,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Delverna Bromfield,1,Holmwood Technical High,,Holmwood Tec
16,15-16,Class 2,1000 Meter Dash,Event 13,3:05.68,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Brittney Campbell,2,Holmwood Technical High,,Holmwood Tec
16,15-16,Class 2,1000 Meter Dash,Event 13,3:09.24,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Nadine Rose,3,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,1000 Meter Dash,Event 13,3:09.65,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Cemore Donald,4,Edwin Allen High,,Edwin Allen
14,15-16,Class 2,1000 Meter Dash,Event 13,3:15.50,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kayon Green,5,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,1000 Meter Dash,Event 13,3:19.93,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anna-Lee Evans,6,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,1000 Meter Dash,Event 13,3:21.01,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Aneisha Ingram,7,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,1000 Meter Dash,Event 13,3:22.17,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jeima Davis,8,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,1000 Meter Dash,Event 13,3:29.93,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jhanell Weathers,9,Bellefield High,,Bellefield H
15,15-16,Class 2,1000 Meter Dash,Event 13,3:35.18,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jeniel Jones,10,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,1000 Meter Dash,Event 13,4:00.80,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rockel Royal,11,Alpha Academy,,Cma Alpha
15,15-16,Class 2,1000 Meter Dash,Event 13,4:16.98,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Brittney Lobban,12,Alpha Academy,,Cma Alpha
16,15-16,Class 2,1000 Meter Dash,Event 13,4:31.12,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Dana Watson,13,Bellefield High,,Bellefield H
17,17-18,Class 1,1000 Meter Dash,Event 14,3:04.05,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Chrissani May,1,Holmwood Technical High,,Holmwood Tec
17,17-18,Class 1,1000 Meter Dash,Event 14,3:05.21,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kara Grant,2,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,1000 Meter Dash,Event 14,3:10.33,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Casey-Ann May,3,Holmwood Technical High,,Holmwood Tec
18,17-18,Class 1,1000 Meter Dash,Event 14,3:11.53,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Asshanni Robb,4,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,1000 Meter Dash,Event 14,3:13.22,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Janiel Moore,5,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,1000 Meter Dash,Event 14,3:14.93,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Moisha Barnes,6,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,1000 Meter Dash,Event 14,3:15.27,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanae Ingram,7,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,1000 Meter Dash,Event 14,3:34.03,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Vonessa Mcgrowder,8,Edwin Allen High,,Edwin Allen
,19-99,,1000 Meter Dash,Event 15,3:11.73,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Melissa Tyme,1,Church Teachers,Clubs,Church Teachers
,19-99,,1000 Meter Dash,Event 15,3:15.53,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Toni-Ann Bailey,2,Uwi Mona,Clubs,Uwi Mona
20,19-99,,1000 Meter Dash,Event 15,3:16.02,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Oshin Owen,3,Church Teachers,Clubs,Church Teachers
,19-99,,1000 Meter Dash,Event 15,3:19.56,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Ophia Simmonds,4,GC Foster College,Clubs,GC Foster College
,19-99,,1000 Meter Dash,Event 15,3:37.63,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Trishan Williams,5,Uwi Mona,Clubs,Uwi Mona
,13 & Under,Class 3,1000 Meter Dash,Event 16,2:58.74,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Andre Clarke,1,St. Jago High,,St. Jago Hig
,13 & Under,Class 3,1000 Meter Dash,Event 16,3:02.96,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Carlando Chambers,2,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:05.47,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Omar Spencer,3,Belmont Academy,,Belmont Academy
14,13 & Under,Class 3,1000 Meter Dash,Event 16,3:05.50,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Ramon Grant,4,Bellefield High,,Bellefield H
,13 & Under,Class 3,1000 Meter Dash,Event 16,3:08.23,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tafari Hinds,5,St. Jago High,,St. Jago Hig
,13 & Under,Class 3,1000 Meter Dash,Event 16,3:14.63,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Javauli Grant,6,Charlemont High,,Charlemont H
,13 & Under,Class 3,1000 Meter Dash,Event 16,3:16.38,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Wayne Shaw,7,Charlemont High,,Charlemont H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:16.75,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Derron Green,8,Belmont Academy,,Belmont Academy
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:18.46,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kezwade Spence,9,Belmont Academy,,Belmont Academy
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:18.47,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahiel Stamp,10,Mavis Bank High,,Mavis Bank H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:18.90,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Courtney Dixon,11,Mavis Bank High,,Mavis Bank H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:24.31,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Ramon Abrahams,12,Bellefield High,,Bellefield H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:33.66,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kemoy Kennedy,13,Port Antonio High,,Port Antonio
,13 & Under,Class 3,1000 Meter Dash,Event 16,3:42.41,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Cody Mcleod,14,Charlemont High,,Charlemont H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:45.38,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kyle Campbell,15,Bellefield High,,Bellefield H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:45.68,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Dontae Hudson,16,Bellefield High,,Bellefield H
,13 & Under,Class 3,1000 Meter Dash,Event 16,3:54.68,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Orane Grant,17,Charlemont High,,Charlemont H
13,13 & Under,Class 3,1000 Meter Dash,Event 16,3:57.83,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Micheal Llyod,18,Bellefield High,,Bellefield H
12,13 & Under,Class 3,1000 Meter Dash,Event 16,4:22.65,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jodane Williams,19,Belmont Academy,,Belmont Academy
14,14-15,Class 2,1000 Meter Dash,Event 17,2:50.39,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimani Smith,1,Edwin Allen High,,Edwin Allen
15,14-15,Class 2,1000 Meter Dash,Event 17,2:50.92,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Alex Gilbert,2,Bellefield High,,Bellefield H
15,14-15,Class 2,1000 Meter Dash,Event 17,2:52.98,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Christipher Humphery,3,Edwin Allen High,,Edwin Allen
14,14-15,Class 2,1000 Meter Dash,Event 17,2:54.31,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Marcus Hutchinson,4,Clarendon College,,Clarendon College
,14-15,Class 2,1000 Meter Dash,Event 17,2:55.41,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Alexander Steele,5,Charlemont High,,Charlemont H
14,14-15,Class 2,1000 Meter Dash,Event 17,3:00.71,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Chevonne Hall,6,Edwin Allen High,,Edwin Allen
15,14-15,Class 2,1000 Meter Dash,Event 17,3:01.09,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tafari Jones,7,Unattached,,Unattached
15,14-15,Class 2,1000 Meter Dash,Event 17,3:01.20,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kishon Barnes,8,Bellefield High,,Bellefield H
15,14-15,Class 2,1000 Meter Dash,Event 17,3:04.47,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Timothy Haye,9,Edwin Allen High,,Edwin Allen
,14-15,Class 2,1000 Meter Dash,Event 17,3:05.89,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Roshane Sinclair,10,Charlemont High,,Charlemont H
,14-15,Class 2,1000 Meter Dash,Event 17,3:06.32,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rojay Buchanan,11,Charlemont High,,Charlemont H
15,14-15,Class 2,1000 Meter Dash,Event 17,3:06.69,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Maurice Rose,12,Edwin Allen High,,Edwin Allen
14,14-15,Class 2,1000 Meter Dash,Event 17,3:09.16,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rondre Roberts,13,Dinthill Technical High,,Dinthill Tec
14,14-15,Class 2,1000 Meter Dash,Event 17,3:13.58,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Domanic Campbell,14,Edwin Allen High,,Edwin Allen
17,14-15,Class 2,1000 Meter Dash,Event 17,3:14.03,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Dantie Thawe,15,Port Antonio High,,Port Antonio
17,14-15,Class 2,1000 Meter Dash,Event 17,3:14.81,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jurell Mcpherson,16,Port Antonio High,,Port Antonio
15,14-15,Class 2,1000 Meter Dash,Event 17,3:16.03,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Howell,17,Bellefield High,,Bellefield H
14,14-15,Class 2,1000 Meter Dash,Event 17,3:33.08,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,David Ramdeen,18,Wolmer's,,Wolmer's Boys' A
14,14-15,Class 2,1000 Meter Dash,Event 17,3:39.97,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jordan Williams,19,Edwin Allen High,,Edwin Allen
13,14-15,Class 2,1000 Meter Dash,Event 17,3:45.65,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Sanjay Baker,20,Charlemont High,,Charlemont H
13,14-15,Class 2,1000 Meter Dash,Event 17,NT,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kyle Campbell,--,Bellefield High,,Bellefield H
18,16-18,Class 1,1000 Meter Dash,Event 18,2:40.27,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tajshae Wilson,1,Bellefield High,,Bellefield H
16,16-18,Class 1,1000 Meter Dash,Event 18,2:41.37,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Reid,2,Clarendon College,,Clarendon College
17,16-18,Class 1,1000 Meter Dash,Event 18,2:42.50,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shane Henry,3,Wolmer's,,Wolmer's Boys' A
18,16-18,Class 1,1000 Meter Dash,Event 18,2:42.50,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tehjmar Burke,3,Unattached,,Unattached
18,16-18,Class 1,1000 Meter Dash,Event 18,2:43.03,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Amiel Thomas,5,Edwin Allen High,,Edwin Allen
16,16-18,Class 1,1000 Meter Dash,Event 18,2:43.26,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Khabeeba Mills,6,Wolmer's,,Wolmer's Boys' A
18,16-18,Class 1,1000 Meter Dash,Event 18,2:43.93,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Romar Mundle,7,Bellefield High,,Bellefield H
16,16-18,Class 1,1000 Meter Dash,Event 18,2:46.22,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Devon Senior,8,Mavis Bank High,,Mavis Bank H
17,16-18,Class 1,1000 Meter Dash,Event 18,2:47.94,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Matthew Mcleod,9,Edwin Allen High,,Edwin Allen
16,16-18,Class 1,1000 Meter Dash,Event 18,2:48.02,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Billy Watson,10,Mavis Bank High,,Mavis Bank H
16,16-18,Class 1,1000 Meter Dash,Event 18,2:48.25,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Aj Sweeney,11,Edwin Allen High,,Edwin Allen
17,16-18,Class 1,1000 Meter Dash,Event 18,2:48.61,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shawn Richards,12,Mavis Bank High,,Mavis Bank H
17,16-18,Class 1,1000 Meter Dash,Event 18,2:50.37,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Stefan Ennis,13,Dinthill Technical High,,Dinthill Tec
16,16-18,Class 1,1000 Meter Dash,Event 18,2:51.44,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheem Lawrence,14,Holmwood Technical High,,Holmwood Tec
18,16-18,Class 1,1000 Meter Dash,Event 18,2:51.75,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Baxter Kevaughn,15,Tivoli Gardens High,,Tivoli Garde
16,16-18,Class 1,1000 Meter Dash,Event 18,2:53.80,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrese Thomas,16,Holmwood Technical High,,Holmwood Tec
16,16-18,Class 1,1000 Meter Dash,Event 18,2:54.92,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimani Lindo,17,Wolmer's,,Wolmer's Boys' A
18,16-18,Class 1,1000 Meter Dash,Event 18,2:56.68,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shevaughn Baxter,18,Tivoli Gardens High,,Tivoli Garde
17,16-18,Class 1,1000 Meter Dash,Event 18,3:03.71,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rojae Campbell,19,Bellefield High,,Bellefield H
17,16-18,Class 1,1000 Meter Dash,Event 18,3:28.93,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Philip Wallace,20,Belmont Academy,,Belmont Academy
16,16-18,Class 1,1000 Meter Dash,Event 18,3:36.93,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevone Rhoomes,21,Bellefield High,,Bellefield H
20,19-99,,1000 Meter Dash,Event 19,2:28.34,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Daniel Glave,1,GC Foster College,Clubs,GC Foster College
20,19-99,,1000 Meter Dash,Event 19,2:34.01,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Lorone Haye,2,GC Foster College,Clubs,GC Foster College
,19-99,,1000 Meter Dash,Event 19,2:37.55,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Delano Rochester,3,Uwi Mona,Clubs,Uwi Mona
,19-99,,1000 Meter Dash,Event 19,2:39.86,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Stavin Brown,4,GC Foster College,Clubs,GC Foster College
,19-99,,1000 Meter Dash,Event 19,2:40.84,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Michael Stone,5,Uwi Mona,Clubs,Uwi Mona
,19-99,,1000 Meter Dash,Event 19,2:43.15,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Evroy Johnson,6,GC Foster College,Clubs,GC Foster College
,19-99,,1000 Meter Dash,Event 19,2:43.92,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shakeel Brown,7,Uwi Mona,Clubs,Uwi Mona
18,19-99,,1000 Meter Dash,Event 19,2:43.97,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Fabian Huchinson,8,Knox Community College,Clubs,Knox Communi
19,19-99,,1000 Meter Dash,Event 19,2:46.91,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Garfield Gordon,9,Mavis Bank High,Clubs,Mavis Bank H
,19-99,,1000 Meter Dash,Event 19,2:47.14,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Ruel Higgins,10,Uwi Mona,Clubs,Uwi Mona
,19-99,,1000 Meter Dash,Event 19,2:47.20,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Leon Whyte,11,Uwi Mona,Clubs,Uwi Mona
,19-99,,1000 Meter Dash,Event 19,2:49.85,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Corvel Senior,12,Church Teachers,Clubs,Church Teachers
22,19-99,,1000 Meter Dash,Event 19,2:53.88,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rohan Rose,13,Moneague College,Clubs,moneague college
,19-99,,1000 Meter Dash,Event 19,2:55.80,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Christopher Tracey,14,Uwi Mona,Clubs,Uwi Mona
,19-99,,1000 Meter Dash,Event 19,2:57.88,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Roneil Mitchell,15,Church Teachers,Clubs,Church Teachers
19,19-99,,1000 Meter Dash,Event 19,2:58.45,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tivan Spencer,16,Knox Community College,Clubs,Knox Communi
,19-99,,1000 Meter Dash,Event 19,3:02.28,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Ernest Newman,17,Uwi Mona,Clubs,Uwi Mona
21,19-99,,1000 Meter Dash,Event 19,3:07.03,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Robert Mills,18,Knox Community College,Clubs,Knox Communi
12,12 & Under,Class 4,150 Meter Dash,Event 20,18.98,Girls,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Tia Clayton,1,Edwin Allen High,,Edwin Allen
12,12 & Under,Class 4,150 Meter Dash,Event 20,19.47,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Tina Clayton,2,Edwin Allen High,,Edwin Allen
12,12 & Under,Class 4,150 Meter Dash,Event 20,19.62,Girls,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Briana Duhaney,3,Holmwood Technical High,,Holmwood Tec
12,12 & Under,Class 4,150 Meter Dash,Event 20,19.70,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jenay Mcneil,4,Knox College,,Knox College High
12,12 & Under,Class 4,150 Meter Dash,Event 20,19.82,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Dibjorn Brown,5,Holmwood Technical High,,Holmwood Tec
12,12 & Under,Class 4,150 Meter Dash,Event 20,19.89,Girls,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Serena Cole,6,Edwin Allen High,,Edwin Allen
12,12 & Under,Class 4,150 Meter Dash,Event 20,20.14,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Britney Johnson,7,Edwin Allen High,,Edwin Allen
12,12 & Under,Class 4,150 Meter Dash,Event 20,20.19,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Leanna Lewis,8,Edwin Allen High,,Edwin Allen
